"Date"	"Bottle number"	"Abiotic vs biotic"	"Metabolism"	"Replicate"	"Mass (g)"	"OD 600"	"pH"	"Redox"	"1X NO3 concentration mM Carleton"	"10X NO3 concentration mM Carleton"	"1X NO2 concentration mM Carleton"	"10X NO2 concentration mM Carleton"	"1X NH3 concentration mM Carleton"	"10X NH3 concentration mM Carleton"	"10X NO2 concentration mM BV"	"1X NO3 concentration mM BV"	"10X NO3 concentration mM BV"	"Ratio of NO2 Carleton vs BV"	"Days_elapsed"
2023-07-14	8	"Abiotic"	"Nitrate reduction"	"2"	169.8	0.085	7.124	-7.8	NA	NA	0.685101390983744	0.800234623764036	NA	1.4112594990782	0.130203238778394	0.0188694764446036	0.188694764446036	6.14604238168021	25
2023-07-14	9	"Abiotic"	"Nitrate reduction"	"3"	169.5	0.082	7.172	-11.1	NA	NA	0.69214010390481	0.810289927936987	NA	1.7282701560322	0.145418976198239	0.0199984194797508	0.199984194797508	5.57210584973708	25
2023-07-14	10	"Biotic"	"Nitrate reduction"	"1"	169	0.219	5.984	59.4	NA	NA	-0.0270655270655271	-0.28322440087146	NA	4.61509060659202	NA	NA	NA	NA	25
2023-07-14	11	"Biotic"	"Nitrate reduction"	"2"	169.2	0.204	6.01	56.9	NA	NA	-0.0288252052957935	-0.288252052957935	NA	6.45307792616575	NA	NA	NA	NA	25
2023-07-14	12	"Biotic"	"Nitrate reduction"	"3"	169.8	0.144	6.168	48.3	NA	NA	-0.0288252052957935	-0.28322440087146	NA	8.22361616979181	NA	NA	NA	NA	25
2023-07-14	13	"Abiotic"	"Iron reduction"	"1"	171.6	0.086	6.907	5.7	NA	NA	0.717110775934305	0.77593430534607	NA	1.66306938261612	0.119769590261928	0.0185469212917044	0.185469212917044	6.47855856940943	25
2023-07-14	14	"Abiotic"	"Iron reduction"	"2"	170.2	0.088	7.024	-1.4	NA	NA	0.691721132897603	0.728171610524552	NA	2.09811592247853	0.114552766003695	0.0182243661388052	0.182243661388052	6.35664799661897	25
2023-07-14	15	"Abiotic"	"Iron reduction"	"3"	171.7	0.086	7.124	-7.7	NA	NA	0.641695994637171	0.640187699011229	NA	2.2026619901974	0.11368329529399	0.017901810985906	0.17901810985906	5.63132602160833	25
2023-07-14	16	"Biotic"	"Iron reduction"	"1"	171.3	0.274	6.419	33.9	NA	NA	-0.0232109937992291	-0.24467906820848	NA	6.65430100274293	NA	NA	NA	NA	25
2023-07-14	17	"Biotic"	"Iron reduction"	"2"	170.5	0.194	6.275	41.8	NA	NA	-0.0211999329646388	-0.252220546338193	NA	4.15194028508476	NA	NA	NA	NA	25
2023-07-14	18	"Biotic"	"Iron reduction"	"3"	170.6	0.227	6.438	30.8	NA	NA	-0.0227082285905815	-0.242165242165242	NA	6.48567831287378	NA	NA	NA	NA	25
2023-07-14	19	"Abiotic"	"Sulphate reduction"	"1"	171.3	0.084	7.034	-1.9	NA	NA	0.678816825875649	0.677057147645383	NA	1.488825936418	0.111726986197152	0.0169341455272083	0.169341455272083	6.05992491778713	25
2023-07-14	20	"Abiotic"	"Sulphate reduction"	"2"	170.9	0.083	7.113	-7	NA	NA	0.689374895257248	0.765041059158706	NA	1.55627501236566	0.124116943810455	0.0166115903743091	0.166115903743091	6.16387284178569	25
2023-07-14	21	"Abiotic"	"Sulphate reduction"	"3"	171.1	0.088	7.074	-5.1	NA	NA	0.697167755991285	0.760013407072231	NA	2.13633706551554	0.123899576133029	0.018708198868154	0.18708198868154	6.13410820918561	25
2023-07-14	22	"Biotic"	"Sulphate reduction"	"1"	169.5	0.184	6.113	50.9	NA	NA	-0.0295793531087649	-0.258086140439082	NA	7.65704393183147	NA	NA	NA	NA	25
2023-07-14	23	"Biotic"	"Sulphate reduction"	"2"	170.2	0.224	6.159	48.7	NA	NA	-0.0288252052957935	-0.290765879001173	NA	5.93034758757138	NA	NA	NA	NA	25
2023-07-14	24	"Biotic"	"Sulphate reduction"	"3"	171	0.244	6.207	45.9	NA	NA	-0.0290765879001173	-0.290765879001173	NA	6.01128647870858	NA	NA	NA	NA	25
2023-07-21	1	"Abiotic"	"Aerobic"	"1"	158	0.085	6.91	5.1	NA	NA	0.608380385830477	0.480355582442697	NA	0.979401963125988	NA	NA	NA	NA	32
2023-07-21	2	"Abiotic"	"Aerobic"	"2"	157.6	0.086	6.84	8.9	NA	NA	0.65173590105532	0.67192646366875	NA	0.825855028946441	NA	NA	NA	NA	32
2023-07-21	3	"Abiotic"	"Aerobic"	"3"	158.3	0.086	6.825	10.3	NA	NA	0.583929891779257	0.475314243463064	1.00625561583694	0.88727380261826	NA	NA	NA	NA	32
2023-07-21	4	"Biotic"	"Aerobic"	"1"	158.2	0.235	7.549	-32.5	NA	NA	0.155920212408416	-0.101919069704914	NA	4.76348085212862	NA	NA	NA	NA	32
2023-07-21	5	"Biotic"	"Aerobic"	"2"	158.9	0.18	7.119	-7.6	NA	NA	0.0903828056731868	4.01433420716542	-0.186633455033496	0.0239988171199147	NA	NA	NA	NA	32
2023-07-21	6	"Biotic"	"Aerobic"	"3"	158.6	0.16	7.458	-27.5	NA	NA	0.0573620353565907	4.96462660482624	NA	1.57311677528691	NA	NA	NA	NA	32
2023-07-21	7	"Abiotic"	"Nitrate reduction"	"1"	160.2	0.082	7.109	-6.9	NA	NA	0.663078913759495	0.591265039994623	NA	0.580179934259164	NA	NA	NA	NA	32
2023-07-21	8	"Abiotic"	"Nitrate reduction"	"2"	159.9	0.116	6.974	2.1	NA	NA	0.614429992606036	0.755108556832695	NA	0.955516884475837	NA	NA	NA	NA	32
2023-07-21	9	"Abiotic"	"Nitrate reduction"	"3"	159.4	0.083	6.983	2.1	NA	NA	0.583425757881293	0.500520938361229	NA	0.921395343547048	NA	NA	NA	NA	32
2023-07-21	10	"Biotic"	"Nitrate reduction"	"1"	159.1	0.228	6.007	57	NA	NA	-0.0361548027156013	-0.361548027156013	NA	5.27530396606044	NA	NA	NA	NA	32
2023-07-21	11	"Biotic"	"Nitrate reduction"	"2"	159.1	0.185	5.831	68.1	NA	NA	-0.0364068696645829	-0.361548027156013	NA	6.43202420354637	NA	NA	NA	NA	32
2023-07-21	12	"Biotic"	"Nitrate reduction"	"3"	159.9	0.208	6.088	53.7	NA	NA	-0.0361548027156013	-0.35650668817638	NA	6.89607716017789	NA	NA	NA	NA	32
2023-07-21	13	"Abiotic"	"Iron reduction"	"1"	161.4	0.089	6.997	0.3	NA	NA	0.545111581636083	0.407256167238018	NA	0.757611947088864	NA	NA	NA	NA	32
2023-07-21	14	"Abiotic"	"Iron reduction"	"2"	160.2	0.094	7.003	0.3	NA	NA	0.668372319688109	0.63663709081132	NA	1.5731167752869	NA	NA	NA	NA	32
2023-07-21	15	"Abiotic"	"Iron reduction"	"3"	161.7	0.089	7.027	-2.4	NA	NA	0.548892585870807	0.442545540095449	NA	1.55946815891539	NA	NA	NA	NA	32
2023-07-21	16	"Biotic"	"Iron reduction"	"1"	161.4	0.285	6.409	33.6	NA	NA	-0.0338862001747664	-0.331299993278215	NA	6.63334129502622	NA	NA	NA	NA	32
2023-07-21	17	"Biotic"	"Iron reduction"	"2"	160.7	0.211	6.248	44.8	NA	NA	-0.0321217315318949	-0.338862001747664	NA	4.42567759693361	NA	NA	NA	NA	32
2023-07-21	18	"Biotic"	"Iron reduction"	"3"	160.5	0.225	6.347	38.4	NA	NA	-0.0333820662768031	-0.338862001747664	NA	6.1692883383947	NA	NA	NA	NA	32
2023-07-21	19	"Abiotic"	"Sulphate reduction"	"1"	161.4	0.084	6.979	3.2	NA	NA	0.668624386637091	0.6794884721382	NA	1.27284721511357	NA	NA	NA	NA	32
2023-07-21	20	"Abiotic"	"Sulphate reduction"	"2"	160.9	0.086	7.01	-0.3	NA	NA	0.64871109766754	0.712257175505814	NA	1.0578815072622	NA	NA	NA	NA	32
2023-07-21	21	"Abiotic"	"Sulphate reduction"	"3"	161.1	0.084	7.084	-4.3	NA	NA	0.653500369698192	0.712257175505814	NA	1.542407388451	NA	NA	NA	NA	32
2023-07-21	22	"Biotic"	"Sulphate reduction"	"1"	159.5	0.176	6.142	49.5	NA	NA	-0.0374151374605095	-0.338862001747664	NA	7.14857656305092	NA	NA	NA	NA	32
2023-07-21	23	"Biotic"	"Sulphate reduction"	"2"	160.3	0.233	6.184	47.7	NA	NA	-0.0366589366135646	-0.359027357666196	NA	6.19999772523061	NA	NA	NA	NA	32
2023-07-21	24	"Biotic"	"Sulphate reduction"	"3"	161.2	0.222	6.147	50.7	NA	NA	-0.0364068696645829	-0.361548027156013	NA	5.80077569636378	NA	NA	NA	NA	32
2023-07-28	1	"Abiotic"	"Aerobic"	"1"	147.8	0.087	7.132	-8.1	NA	NA	0.71767826805847	0.859157104830431	NA	0.903351030427585	NA	NA	NA	NA	39
2023-07-28	2	"Abiotic"	"Aerobic"	"2"	147.2	0.093	7.019	-0.6	NA	NA	0.715497896850272	0.886411744932908	NA	1.13284238168636	NA	NA	NA	NA	39
2023-07-28	3	"Abiotic"	"Aerobic"	"3"	147.9	0.096	7.003	0.3	NA	NA	0.727489938495362	0.859157104830431	NA	1.13969286978364	NA	NA	NA	NA	39
2023-07-28	4	"Biotic"	"Aerobic"	"1"	147.6	0.315	5.761	72.3	NA	NA	-0.0236479427289163	-0.250106747340401	NA	1.14654335788092	NA	NA	NA	NA	39
2023-07-28	5	"Biotic"	"Aerobic"	"2"	148.4	0.239	7.443	-25.5	NA	NA	-0.0192872003125199	-0.206499323176438	-0.31829651195981	-0.141348404407147	NA	NA	NA	NA	39
2023-07-28	6	"Biotic"	"Aerobic"	"3"	148.2	0.197	7.613	-35.8	NA	NA	0.0572983383754418	5.39160375387243	-0.320351658388993	0.0949934349489072	NA	NA	NA	NA	39
2023-07-28	7	"Abiotic"	"Nitrate reduction"	"1"	150.2	0.089	7.118	-6.8	NA	NA	0.675161029498606	0.981802985291579	NA	1.01980932808129	NA	NA	NA	NA	39
2023-07-28	8	"Abiotic"	"Nitrate reduction"	"2"	149.4	0.121	8.336	-77.4	NA	NA	-0.0236479427289163	-0.209224787186685	NA	1.50619398298795	NA	NA	NA	NA	39
2023-07-28	9	"Abiotic"	"Nitrate reduction"	"3"	149.4	0.101	7.172	-10	NA	NA	0.734031052119957	0.755589472441016	NA	0.752640292287492	NA	NA	NA	NA	39
2023-07-28	10	"Biotic"	"Nitrate reduction"	"1"	149	0.247	6.069	54.4	NA	NA	-0.0250106747340401	-0.247381283330154	NA	4.85950790660501	NA	NA	NA	NA	39
2023-07-28	11	"Biotic"	"Nitrate reduction"	"2"	149.3	0.264	6.01	57.7	NA	NA	-0.0261008603381392	-0.255557675360897	NA	6.44882114517326	NA	NA	NA	NA	39
2023-07-28	12	"Biotic"	"Nitrate reduction"	"3"	149.9	0.205	6.198	46.8	NA	NA	-0.0266459531401888	-0.252832211350649	NA	8.28132671119484	NA	NA	NA	NA	39
2023-07-28	13	"Abiotic"	"Iron reduction"	"1"	151.3	0.102	7.125	-6.9	NA	NA	0.723583440080674	0.852797688806519	NA	1.6078095564309	NA	NA	NA	NA	39
2023-07-28	14	"Abiotic"	"Iron reduction"	"2"	150	0.106	7.205	-11.9	NA	NA	0.658989943037802	0.700171704232646	NA	1.1454016098647	NA	NA	NA	NA	39
2023-07-28	15	"Abiotic"	"Iron reduction"	"3"	151.6	0.107	7.292	-16.3	NA	NA	0.530348041754109	0.626584175955957	NA	1.43997259804761	NA	NA	NA	NA	39
2023-07-28	16	"Biotic"	"Iron reduction"	"1"	151.3	0.317	6.527	27.4	NA	NA	-0.019923141914911	-0.210133275190101	NA	6.05377633156362	NA	NA	NA	NA	39
2023-07-28	17	"Biotic"	"Iron reduction"	"2"	150.5	0.284	6.532	27.2	NA	NA	-0.0196505955138862	-0.215584203210597	NA	3.69378318205172	NA	NA	NA	NA	39
2023-07-28	18	"Biotic"	"Iron reduction"	"3"	150.4	0.279	6.452	31.5	NA	NA	-0.0207407811179853	-0.210133275190101	NA	6.07090255180681	NA	NA	NA	NA	39
2023-07-28	19	"Abiotic"	"Sulphate reduction"	"1"	151.2	0.092	7.083	-4.8	NA	NA	0.721766464073842	0.65474730406185	NA	0.564251869612377	NA	NA	NA	NA	39
2023-07-28	20	"Abiotic"	"Sulphate reduction"	"2"	150.7	0.101	7.052	-3.6	NA	NA	0.721493917672817	0.711982048277052	NA	0.656733458925615	NA	NA	NA	NA	39
2023-07-28	21	"Abiotic"	"Sulphate reduction"	"3"	151.1	0.099	7.032	-1	NA	NA	0.716588082454371	0.575708847764665	0.8990352229263	0.677284923217446	NA	NA	NA	NA	39
2023-07-28	22	"Biotic"	"Sulphate reduction"	"1"	149.3	0.207	6.249	43.3	NA	NA	-0.0269184995412136	-0.228303035258419	NA	6.71599018096706	NA	NA	NA	NA	39
2023-07-28	23	"Biotic"	"Sulphate reduction"	"2"	150.1	0.328	6.232	45.3	NA	NA	-0.026373406739164	-0.252832211350649	NA	4.51698350174117	NA	NA	NA	NA	39
2023-07-28	24	"Biotic"	"Sulphate reduction"	"3"	151.3	0.27	6.315	39.9	NA	NA	-0.026373406739164	-0.247381283330154	NA	5.43152366272764	NA	NA	NA	NA	39
2023-08-03	1	"Abiotic"	"Aerobic"	"1"	137.4	0.081	7.061	-4	NA	NA	0.759508195099756	0.6008091239107	NA	1.74125006741088	NA	NA	NA	NA	45
2023-08-03	2	"Abiotic"	"Aerobic"	"2"	136.6	0.085	6.978	1.4	NA	NA	0.7425937465998	0.588939335489678	NA	0.97114814215607	NA	NA	NA	NA	45
2023-08-03	3	"Abiotic"	"Aerobic"	"3"	137.5	0.085	6.979	1.4	NA	NA	0.74793515138926	0.621581253647487	1.06621366553416	1.65388556328534	NA	NA	NA	NA	45
2023-08-03	4	"Biotic"	"Aerobic"	"1"	137.3	0.155	5.774	69.9	NA	NA	-0.0378448420823565	-0.37548097371831	NA	2.64725233241655	NA	NA	NA	NA	45
2023-08-03	5	"Biotic"	"Aerobic"	"2"	137.9	0.208	7.48	-27.5	NA	NA	-0.033096926713948	-0.348773949771012	-0.142005069298387	1.56975678153481	NA	NA	NA	NA	45
2023-08-03	6	"Biotic"	"Aerobic"	"3"	137.9	0.178	7.348	-18.6	NA	NA	0.102515405996221	3.82345668021801	-0.144593647198404	1.42091355228388	NA	NA	NA	NA	45
2023-08-03	7	"Abiotic"	"Nitrate reduction"	"1"	140.2	0.091	7.136	-8	NA	NA	0.709061594310415	0.764018714699744	0.894073235183088	1.40473494040878	NA	NA	NA	NA	45
2023-08-03	8	"Abiotic"	"Nitrate reduction"	"2"	140	0.148	8.203	-68.3	NA	NA	-0.0393285656349842	-0.354708843981523	NA	2.75079544841719	NA	NA	NA	NA	45
2023-08-03	9	"Abiotic"	"Nitrate reduction"	"3"	139.3	0.094	7.124	-7.3	NA	NA	0.698972274152547	0.743246584962956	0.95522838807097	2.29132287116432	NA	NA	NA	NA	45
2023-08-03	10	"Biotic"	"Nitrate reduction"	"1"	139	0.217	6.048	55.9	NA	NA	-0.0399220550560353	-0.393285656349842	NA	4.65016448255406	NA	NA	NA	NA	45
2023-08-03	11	"Biotic"	"Nitrate reduction"	"2"	139.1	0.197	6.056	54.6	NA	NA	-0.0402187997665608	-0.399220550560353	NA	6.69514102356684	NA	NA	NA	NA	45
2023-08-03	12	"Biotic"	"Nitrate reduction"	"3"	139.9	0.149	6.228	45	NA	NA	-0.0408122891876119	-0.393285656349842	NA	8.24181631882651	NA	NA	NA	NA	45
2023-08-03	13	"Abiotic"	"Iron reduction"	"1"	141.1	0.087	7.207	-12.6	NA	NA	0.68878403909117	0.593885080665104	NA	2.07237232378795	NA	NA	NA	NA	45
2023-08-03	14	"Abiotic"	"Iron reduction"	"2"	140	0.099	7.296	-17.4	NA	NA	0.626467649880807	0.495959326191677	NA	2.37005878228981	NA	NA	NA	NA	45
2023-08-03	15	"Abiotic"	"Iron reduction"	"3"	141.6	0.099	7.378	-22	NA	NA	0.52794840598633	0.406935913034017	NA	2.39594456128997	NA	NA	NA	NA	45
2023-08-03	16	"Biotic"	"Iron reduction"	"1"	141.3	0.288	6.559	25.3	NA	NA	-0.0343828204595586	-0.343828204595586	NA	6.91948444156825	NA	NA	NA	NA	45
2023-08-03	17	"Biotic"	"Iron reduction"	"2"	140.7	0.259	6.819	10.4	NA	NA	-0.0340860757490331	-0.358665440121863	NA	3.89408402092434	NA	NA	NA	NA	45
2023-08-03	18	"Biotic"	"Iron reduction"	"3"	140.3	0.25	6.508	28	NA	NA	-0.0358665440121863	-0.352730545911352	NA	7.38866418594618	NA	NA	NA	NA	45
2023-08-03	19	"Abiotic"	"Sulphate reduction"	"1"	141.1	0.084	7.13	-7.6	NA	NA	0.699862508284123	0.758083820489233	1.10633662298441	1.95804346653724	NA	NA	NA	NA	45
2023-08-03	20	"Abiotic"	"Sulphate reduction"	"2"	140.6	0.097	7.158	-8.8	NA	NA	0.712622530836721	0.758083820489233	1.05294720379658	1.21059159790757	NA	NA	NA	NA	45
2023-08-03	21	"Abiotic"	"Sulphate reduction"	"3"	140.9	0.088	7.122	-7.2	NA	NA	0.71202904141567	0.737311690752446	1.06362508763415	1.13940570565712	NA	NA	NA	NA	45
2023-08-03	22	"Biotic"	"Sulphate reduction"	"1"	139.3	0.161	6.211	45.3	NA	NA	-0.041405778608663	-0.369546079507799	NA	5.98651782343742	NA	NA	NA	NA	45
2023-08-03	23	"Biotic"	"Sulphate reduction"	"2"	139.9	0.205	6.304	40.4	NA	NA	-0.0402187997665608	-0.402187997665608	NA	6.33921156231462	NA	NA	NA	NA	45
2023-08-03	24	"Biotic"	"Sulphate reduction"	"3"	141.1	0.188	6.327	38.6	NA	NA	-0.0411090338981374	-0.399220550560353	NA	6.34244728468964	NA	NA	NA	NA	45
2023-08-10	1	"Abiotic"	"Aerobic"	"1"	127	0.095	7.047	-2.9	NA	NA	0.80384677977135	0.837198421416656	1.30571745767416	1.35338606716625	0.267362243234431	0.0193533091739524	0.193533091739524	3.13132629083523	52
2023-08-10	2	"Abiotic"	"Aerobic"	"2"	126.2	0.09	6.995	0.5	NA	NA	0.813000935758168	0.834147036087717	1.25836108798224	1.52511795725784	0.256493859363113	0.0191920315975028	0.191920315975028	3.25211308434029	52
2023-08-10	3	"Abiotic"	"Aerobic"	"3"	126.9	0.091	7.005	-0.4	NA	NA	0.81788315228447	0.812787338785142	1.27345267832362	1.33257008048848	0.256493859363113	0.0191920315975028	0.191920315975028	3.16883741701783	52
2023-08-10	4	"Biotic"	"Aerobic"	"1"	126.9	0.183	5.666	76.9	NA	NA	-0.0258248911672566	-0.233837829041051	NA	1.49909797391063	NA	0.253205795025877	2.53205795025877	NA	52
2023-08-10	5	"Biotic"	"Aerobic"	"2"	127.6	0.202	7.47	-27.3	NA	NA	-0.0163655966475447	-0.212478131738476	-0.324174299195115	0.713294476824868	NA	0.182243661388052	1.82243661388052	NA	52
2023-08-10	6	"Biotic"	"Aerobic"	"3"	127.4	0.155	7.57	-32.6	NA	NA	0.569195247975914	2.47274095772814	-0.326776297529836	0.281362753261171	0.74122378002391	0.123377345983946	1.23377345983946	3.33602486100537	52
2023-08-10	7	"Abiotic"	"Nitrate reduction"	"1"	130.1	0.104	7.211	-12.8	NA	NA	0.823985922942349	0.82194149477196	1.25523868998057	1.46787399389398	0.258667536137376	0.017901810985906	0.17901810985906	3.17759819050286	52
2023-08-10	8	"Abiotic"	"Nitrate reduction"	"2"	130	0.126	8.355	-79	NA	NA	-0.0252146141014687	-0.227735058383173	NA	2.39938939772412	NA	NA	NA	NA	52
2023-08-10	9	"Abiotic"	"Nitrate reduction"	"3"	129.2	0.101	7.161	-9.3	NA	NA	0.807508442166077	0.828044265429838	0.923744102137108	1.78011379406051	0.280404303880013	0.019514586750402	0.19514586750402	2.95303693264339	52
2023-08-10	10	"Biotic"	"Nitrate reduction"	"1"	128.9	0.222	6.089	52.69	NA	NA	-0.0273505838317263	-0.255197526343627	NA	5.26158756591729	NA	NA	NA	NA	52
2023-08-10	11	"Biotic"	"Nitrate reduction"	"2"	129	0.218	6.056	54.6	NA	NA	-0.0279608608975141	-0.249094755685748	NA	6.39085484318623	NA	NA	NA	NA	52
2023-08-10	12	"Biotic"	"Nitrate reduction"	"3"	129.9	0.168	6.288	41.4	NA	NA	-0.0282659994304081	-0.258248911672566	NA	8.27990563419373	NA	NA	NA	NA	52
2023-08-10	13	"Abiotic"	"Iron reduction"	"1"	131	0.097	7.28	-16.4	NA	NA	0.615372879287196	0.6337727328207	NA	1.49042464612823	0.205847190522769	0.0161277576449603	0.161277576449603	3.07885053573562	52
2023-08-10	14	"Abiotic"	"Iron reduction"	"2"	129.8	0.099	7.39	-20.9	NA	NA	0.544885878188698	0.551385328939338	NA	1.44358867610325	0.177372024779915	0.0185469212917044	0.185469212917044	3.10863750708998	52
2023-08-10	15	"Abiotic"	"Iron reduction"	"3"	131.5	0.1	7.472	-27.6	NA	NA	0.477450262419138	0.45374099841328	NA	1.89113238967527	0.150853168133898	0.018708198868154	0.18708198868154	3.00783207953933	52
2023-08-10	16	"Biotic"	"Iron reduction"	"1"	131.4	0.286	6.477	31.7	NA	NA	-0.0205358232637618	-0.217563773953375	NA	6.21565362198168	NA	NA	NA	NA	52
2023-08-10	17	"Biotic"	"Iron reduction"	"2"	130.6	0.216	6.7778	12.9	NA	NA	-0.0202306847308678	-0.223666544611254	NA	4.93026644462948	NA	NA	NA	NA	52
2023-08-10	18	"Biotic"	"Iron reduction"	"3"	130.4	0.222	6.441	32.9	NA	NA	-0.0211461003295496	-0.217563773953375	NA	6.92339716902581	NA	NA	NA	NA	52
2023-08-10	19	"Abiotic"	"Sulphate reduction"	"1"	131	0.086	7.156	-9.1	NA	NA	0.759906831034623	0.815838724114081	1.32445184568415	1.55113794060505	0.265188566460167	0.018708198868154	0.18708198868154	3.07644758220232	52
2023-08-10	20	"Abiotic"	"Sulphate reduction"	"2"	130.5	0.089	7.252	-16.3	NA	NA	0.797133732047683	0.831095650758778	1.36348182070497	2.30051346100472	0.263014889685904	0.0151600921862627	0.151600921862627	3.15988061265765	52
2023-08-10	21	"Abiotic"	"Sulphate reduction"	"3"	130.7	0.091	7.161	-9.4	NA	NA	0.797744009113471	0.834147036087717	1.33017624202054	2.68560921454344	0.271709596782958	0.018708198868154	0.18708198868154	3.06999475161723	52
2023-08-10	22	"Biotic"	"Sulphate reduction"	"1"	129.3	0.155	6.828	41.4	NA	NA	-0.028571137963302	-0.233837829041051	NA	9.51845684152095	NA	NA	NA	NA	52
2023-08-10	23	"Biotic"	"Sulphate reduction"	"2"	129.8	0.177	6.33	38.7	NA	NA	-0.0270454452988323	-0.267403067659384	NA	5.79239522620039	NA	NA	NA	NA	52
2023-08-10	24	"Biotic"	"Sulphate reduction"	"3"	131.1	0.224	6.336	31	NA	NA	-0.0288762764961959	-0.261300297001505	NA	6.14626699972245	NA	NA	NA	NA	52
